2024-07-11 18:39:39,023 INFO    StreamThr :56166 [internal.py:wandb_internal():85] W&B internal server running at pid: 56166, started at: 2024-07-11 18:39:39.023103
2024-07-11 18:39:39,831 INFO    SenderThread:56166 [sender.py:send_exit():588] handling runtime: 0
2024-07-11 18:39:39,831 INFO    SenderThread:56166 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-11 18:39:39,832 INFO    SenderThread:56166 [sender.py:send_exit():594] send defer
2024-07-11 18:39:39,832 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,832 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-11 18:39:39,832 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,832 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-11 18:39:39,832 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 1
2024-07-11 18:39:39,832 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,832 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-11 18:39:39,832 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,832 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-11 18:39:39,832 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 2
2024-07-11 18:39:39,833 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,833 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-11 18:39:39,833 INFO    HandlerThread:56166 [system_monitor.py:finish():203] Stopping system monitor
2024-07-11 18:39:39,833 DEBUG   SystemMonitor:56166 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-11 18:39:39,833 DEBUG   SystemMonitor:56166 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-11 18:39:39,833 DEBUG   SystemMonitor:56166 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-11 18:39:39,833 INFO    HandlerThread:56166 [interfaces.py:finish():200] Joined cpu monitor
2024-07-11 18:39:39,834 INFO    HandlerThread:56166 [interfaces.py:finish():200] Joined disk monitor
2024-07-11 18:39:39,834 INFO    HandlerThread:56166 [interfaces.py:finish():200] Joined memory monitor
2024-07-11 18:39:39,834 INFO    HandlerThread:56166 [interfaces.py:finish():200] Joined network monitor
2024-07-11 18:39:39,834 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,834 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-11 18:39:39,834 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 3
2024-07-11 18:39:39,834 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,834 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-11 18:39:39,834 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,834 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-11 18:39:39,835 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 4
2024-07-11 18:39:39,835 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,835 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-11 18:39:39,835 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,835 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-11 18:39:39,835 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 5
2024-07-11 18:39:39,835 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,835 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-11 18:39:39,835 DEBUG   SenderThread:56166 [sender.py:send():379] send: summary
2024-07-11 18:39:39,836 INFO    SenderThread:56166 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-11 18:39:39,836 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,836 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-11 18:39:39,836 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 6
2024-07-11 18:39:39,836 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:39,836 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-11 18:39:39,836 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:39,836 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-11 18:39:39,840 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: status_report
2024-07-11 18:39:40,033 INFO    wandb-upload_0:56166 [upload_job.py:push():130] Uploaded file /tmp/tmpr2xb5e7mwandb/8pbf8egt-wandb-metadata.json
2024-07-11 18:39:40,053 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 7
2024-07-11 18:39:40,053 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:40,053 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-11 18:39:40,053 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:40,053 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-11 18:39:40,410 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/config.yaml
2024-07-11 18:39:40,411 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/wandb-summary.json
2024-07-11 18:39:40,411 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/wandb-metadata.json
2024-07-11 18:39:40,411 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/output.log
2024-07-11 18:39:40,411 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/requirements.txt
2024-07-11 18:39:40,660 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-11 18:39:41,842 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 8
2024-07-11 18:39:41,842 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: poll_exit
2024-07-11 18:39:41,842 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:41,842 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-11 18:39:41,842 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:41,842 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-11 18:39:41,842 INFO    SenderThread:56166 [job_builder.py:build():440] Attempting to build job artifact
2024-07-11 18:39:41,843 INFO    SenderThread:56166 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-11 18:39:41,866 INFO    SenderThread:56166 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-11 18:39:41,870 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 9
2024-07-11 18:39:41,871 DEBUG   SenderThread:56166 [sender.py:send():379] send: artifact
2024-07-11 18:39:41,873 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:41,873 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-11 18:39:42,410 INFO    Thread-12 :56166 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/output.log
2024-07-11 18:39:42,601 INFO    SenderThread:56166 [sender.py:send_artifact():1530] sent artifact job-https___github.com_luliuxxx_dgm_project.git_training.py - {'id': 'QXJ0aWZhY3Q6OTU4NDU0NTQx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI0NjcwOTIxNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTU4NTI5MjIz', 'versionIndex': 5}}}
2024-07-11 18:39:42,601 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:42,601 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-11 18:39:42,601 INFO    SenderThread:56166 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-11 18:39:42,662 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-11 18:39:43,411 INFO    SenderThread:56166 [dir_watcher.py:finish():388] scan: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files
2024-07-11 18:39:43,411 INFO    SenderThread:56166 [dir_watcher.py:finish():402] scan save: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/wandb-summary.json wandb-summary.json
2024-07-11 18:39:43,411 INFO    SenderThread:56166 [dir_watcher.py:finish():402] scan save: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/wandb-metadata.json wandb-metadata.json
2024-07-11 18:39:43,411 INFO    SenderThread:56166 [dir_watcher.py:finish():402] scan save: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/config.yaml config.yaml
2024-07-11 18:39:43,411 INFO    SenderThread:56166 [dir_watcher.py:finish():402] scan save: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/output.log output.log
2024-07-11 18:39:43,412 INFO    SenderThread:56166 [dir_watcher.py:finish():402] scan save: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/requirements.txt requirements.txt
2024-07-11 18:39:43,412 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 10
2024-07-11 18:39:43,412 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: poll_exit
2024-07-11 18:39:43,412 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:43,412 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-11 18:39:43,412 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:43,415 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-11 18:39:43,415 INFO    SenderThread:56166 [file_pusher.py:finish():169] shutting down file pusher
2024-07-11 18:39:43,663 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-11 18:39:43,663 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: poll_exit
2024-07-11 18:39:43,772 INFO    wandb-upload_1:56166 [upload_job.py:push():130] Uploaded file /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/wandb-summary.json
2024-07-11 18:39:43,797 INFO    wandb-upload_2:56166 [upload_job.py:push():130] Uploaded file /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/config.yaml
2024-07-11 18:39:43,828 INFO    wandb-upload_0:56166 [upload_job.py:push():130] Uploaded file /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/requirements.txt
2024-07-11 18:39:43,840 INFO    wandb-upload_3:56166 [upload_job.py:push():130] Uploaded file /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/files/output.log
2024-07-11 18:39:44,040 INFO    Thread-11 :56166 [sender.py:transition_state():614] send defer: 11
2024-07-11 18:39:44,041 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:44,041 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-11 18:39:44,041 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:44,041 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-11 18:39:44,041 INFO    SenderThread:56166 [file_pusher.py:join():175] waiting for file pusher
2024-07-11 18:39:44,041 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 12
2024-07-11 18:39:44,041 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:44,042 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-11 18:39:44,042 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:44,042 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-11 18:39:44,042 INFO    SenderThread:56166 [file_stream.py:finish():601] file stream finish called
2024-07-11 18:39:44,292 INFO    SenderThread:56166 [file_stream.py:finish():605] file stream finish is done
2024-07-11 18:39:44,292 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 13
2024-07-11 18:39:44,292 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:44,292 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-11 18:39:44,292 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:44,292 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-11 18:39:44,292 INFO    SenderThread:56166 [sender.py:transition_state():614] send defer: 14
2024-07-11 18:39:44,293 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: defer
2024-07-11 18:39:44,293 INFO    HandlerThread:56166 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-11 18:39:44,293 DEBUG   SenderThread:56166 [sender.py:send():379] send: final
2024-07-11 18:39:44,293 DEBUG   SenderThread:56166 [sender.py:send():379] send: footer
2024-07-11 18:39:44,293 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: defer
2024-07-11 18:39:44,293 INFO    SenderThread:56166 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-11 18:39:44,294 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-11 18:39:44,294 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: server_info
2024-07-11 18:39:44,295 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-11 18:39:44,295 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: poll_exit
2024-07-11 18:39:44,295 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: get_summary
2024-07-11 18:39:44,296 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-11 18:39:44,296 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: server_info
2024-07-11 18:39:44,298 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 18:39:44,426 DEBUG   SenderThread:56166 [sender.py:send_request():406] send_request: poll_exit
2024-07-11 18:39:44,427 INFO    MainThread:56166 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-11 18:39:44,427 INFO    MainThread:56166 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-11 18:39:44,427 INFO    MainThread:56166 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-11 18:39:44,427 DEBUG   HandlerThread:56166 [handler.py:handle_request():158] handle_request: shutdown
2024-07-11 18:39:44,427 INFO    HandlerThread:56166 [handler.py:finish():882] shutting down handler
2024-07-11 18:39:45,296 INFO    WriterThread:56166 [datastore.py:close():296] close: /home/max/uni/dgm_project/wandb/run-20240711_183939-wceigcz1/run-wceigcz1.wandb
2024-07-11 18:39:45,427 INFO    SenderThread:56166 [sender.py:finish():1608] shutting down sender
2024-07-11 18:39:45,427 INFO    SenderThread:56166 [file_pusher.py:finish():169] shutting down file pusher
2024-07-11 18:39:45,427 INFO    SenderThread:56166 [file_pusher.py:join():175] waiting for file pusher
